Person,Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
Bob,2024-02-16,Bob Workout,1h,Bench Press (Barbell),1,74.94,5,0,0,Lorem ipsum dolor sit amet,,7.7
Bob,2024-02-17,Bob Workout,1h,Bench Press (Barbell),1,75.35,5,0,0,Lorem ipsum dolor sit amet,,6.3
Bob,2024-02-18,Bob Workout,1h,Bench Press (Barbell),1,75.44,6,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-02-19,Bob Workout,1h,Bench Press (Barbell),1,75.63,10,0,0,Lorem ipsum dolor sit amet,,9.9
Bob,2024-02-20,Bob Workout,1h,Bench Press (Barbell),1,75.97,10,0,0,Lorem ipsum dolor sit amet,,6.2
Bob,2024-02-21,Bob Workout,1h,Bench Press (Barbell),1,76.1,5,0,0,Lorem ipsum dolor sit amet,,7.4
Bob,2024-02-22,Bob Workout,1h,Bench Press (Barbell),1,76.29,10,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-02-23,Bob Workout,1h,Bench Press (Barbell),1,76.51,8,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-02-24,Bob Workout,1h,Bench Press (Barbell),1,76.7,10,0,0,Lorem ipsum dolor sit amet,,8.0
Bob,2024-02-25,Bob Workout,1h,Bench Press (Barbell),1,77.11,9,0,0,Lorem ipsum dolor sit amet,,6.5
Bob,2024-02-26,Bob Workout,1h,Bench Press (Barbell),1,77.46,9,0,0,Lorem ipsum dolor sit amet,,6.8
Bob,2024-02-27,Bob Workout,1h,Bench Press (Barbell),1,77.49,10,0,0,Lorem ipsum dolor sit amet,,7.9
Bob,2024-02-28,Bob Workout,1h,Bench Press (Barbell),1,77.74,6,0,0,Lorem ipsum dolor sit amet,,6.3
Bob,2024-02-29,Bob Workout,1h,Bench Press (Barbell),1,77.92,9,0,0,Lorem ipsum dolor sit amet,,10.0
Bob,2024-03-01,Bob Workout,1h,Bench Press (Barbell),1,78.13,6,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-03-02,Bob Workout,1h,Bench Press (Barbell),1,78.66,10,0,0,Lorem ipsum dolor sit amet,,8.2
Bob,2024-03-03,Bob Workout,1h,Bench Press (Barbell),1,78.89,7,0,0,Lorem ipsum dolor sit amet,,9.3
Bob,2024-03-04,Bob Workout,1h,Bench Press (Barbell),1,79.12,7,0,0,Lorem ipsum dolor sit amet,,7.8
Bob,2024-03-05,Bob Workout,1h,Bench Press (Barbell),1,79.57,6,0,0,Lorem ipsum dolor sit amet,,6.3
Bob,2024-03-06,Bob Workout,1h,Bench Press (Barbell),1,79.55,6,0,0,Lorem ipsum dolor sit amet,,6.3
Bob,2024-03-07,Bob Workout,1h,Bench Press (Barbell),1,80.12,8,0,0,Lorem ipsum dolor sit amet,,6.2
Bob,2024-03-08,Bob Workout,1h,Bench Press (Barbell),1,80.47,9,0,0,Lorem ipsum dolor sit amet,,6.7
Bob,2024-03-09,Bob Workout,1h,Bench Press (Barbell),1,80.45,10,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-03-10,Bob Workout,1h,Bench Press (Barbell),1,81.09,5,0,0,Lorem ipsum dolor sit amet,,7.6
Bob,2024-03-11,Bob Workout,1h,Bench Press (Barbell),1,81.15,7,0,0,Lorem ipsum dolor sit amet,,8.9
Bob,2024-03-12,Bob Workout,1h,Bench Press (Barbell),1,81.47,10,0,0,Lorem ipsum dolor sit amet,,9.7
Bob,2024-03-13,Bob Workout,1h,Bench Press (Barbell),1,81.91,6,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-03-14,Bob Workout,1h,Bench Press (Barbell),1,82.41,5,0,0,Lorem ipsum dolor sit amet,,7.0
Bob,2024-03-15,Bob Workout,1h,Bench Press (Barbell),1,82.72,10,0,0,Lorem ipsum dolor sit amet,,8.5
Bob,2024-03-16,Bob Workout,1h,Bench Press (Barbell),1,82.53,7,0,0,Lorem ipsum dolor sit amet,,8.9
Bob,2024-03-17,Bob Workout,1h,Bench Press (Barbell),1,82.99,9,0,0,Lorem ipsum dolor sit amet,,6.7
Bob,2024-03-18,Bob Workout,1h,Bench Press (Barbell),1,83.64,10,0,0,Lorem ipsum dolor sit amet,,7.5
Bob,2024-03-19,Bob Workout,1h,Bench Press (Barbell),1,83.84,8,0,0,Lorem ipsum dolor sit amet,,8.2
Bob,2024-03-20,Bob Workout,1h,Bench Press (Barbell),1,84.01,10,0,0,Lorem ipsum dolor sit amet,,6.9
Bob,2024-03-21,Bob Workout,1h,Bench Press (Barbell),1,84.57,9,0,0,Lorem ipsum dolor sit amet,,7.1
Bob,2024-03-22,Bob Workout,1h,Bench Press (Barbell),1,85.03,5,0,0,Lorem ipsum dolor sit amet,,7.8
Bob,2024-03-23,Bob Workout,1h,Bench Press (Barbell),1,85.29,10,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-03-24,Bob Workout,1h,Bench Press (Barbell),1,85.52,5,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-03-25,Bob Workout,1h,Bench Press (Barbell),1,85.84,8,0,0,Lorem ipsum dolor sit amet,,6.7
Bob,2024-03-26,Bob Workout,1h,Bench Press (Barbell),1,86.02,8,0,0,Lorem ipsum dolor sit amet,,6.0
Bob,2024-03-27,Bob Workout,1h,Bench Press (Barbell),1,86.25,5,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-03-28,Bob Workout,1h,Bench Press (Barbell),1,86.58,5,0,0,Lorem ipsum dolor sit amet,,6.4
Bob,2024-03-29,Bob Workout,1h,Bench Press (Barbell),1,86.79,9,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-03-30,Bob Workout,1h,Bench Press (Barbell),1,87.25,8,0,0,Lorem ipsum dolor sit amet,,9.9
Bob,2024-01-01,Bob Workout,1h,Deadlift (Barbell),1,73.71,8,0,0,Lorem ipsum dolor sit amet,,9.8
Bob,2024-01-02,Bob Workout,1h,Deadlift (Barbell),1,73.97,7,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-01-03,Bob Workout,1h,Deadlift (Barbell),1,74.14,9,0,0,Lorem ipsum dolor sit amet,,6.9
Bob,2024-01-04,Bob Workout,1h,Deadlift (Barbell),1,74.36,7,0,0,Lorem ipsum dolor sit amet,,7.1
Bob,2024-01-05,Bob Workout,1h,Deadlift (Barbell),1,74.62,9,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-01-06,Bob Workout,1h,Deadlift (Barbell),1,74.72,8,0,0,Lorem ipsum dolor sit amet,,6.5
Bob,2024-01-07,Bob Workout,1h,Deadlift (Barbell),1,74.64,9,0,0,Lorem ipsum dolor sit amet,,9.1
Bob,2024-01-08,Bob Workout,1h,Deadlift (Barbell),1,74.8,5,0,0,Lorem ipsum dolor sit amet,,6.1
Bob,2024-01-09,Bob Workout,1h,Deadlift (Barbell),1,75.23,10,0,0,Lorem ipsum dolor sit amet,,8.5
Bob,2024-01-10,Bob Workout,1h,Deadlift (Barbell),1,75.5,6,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-01-11,Bob Workout,1h,Deadlift (Barbell),1,75.7,9,0,0,Lorem ipsum dolor sit amet,,8.2
Bob,2024-01-12,Bob Workout,1h,Deadlift (Barbell),1,76.1,10,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-01-13,Bob Workout,1h,Deadlift (Barbell),1,76.41,10,0,0,Lorem ipsum dolor sit amet,,9.0
Bob,2024-01-14,Bob Workout,1h,Deadlift (Barbell),1,76.6,9,0,0,Lorem ipsum dolor sit amet,,8.5
Bob,2024-01-15,Bob Workout,1h,Deadlift (Barbell),1,76.85,6,0,0,Lorem ipsum dolor sit amet,,7.5
Bob,2024-01-16,Bob Workout,1h,Deadlift (Barbell),1,77.22,5,0,0,Lorem ipsum dolor sit amet,,8.9
Bob,2024-01-17,Bob Workout,1h,Deadlift (Barbell),1,77.71,6,0,0,Lorem ipsum dolor sit amet,,9.8
Bob,2024-01-18,Bob Workout,1h,Deadlift (Barbell),1,77.95,9,0,0,Lorem ipsum dolor sit amet,,6.3
Bob,2024-01-19,Bob Workout,1h,Deadlift (Barbell),1,78.14,7,0,0,Lorem ipsum dolor sit amet,,6.1
Bob,2024-01-20,Bob Workout,1h,Deadlift (Barbell),1,78.48,9,0,0,Lorem ipsum dolor sit amet,,9.6
Bob,2024-01-21,Bob Workout,1h,Deadlift (Barbell),1,78.55,7,0,0,Lorem ipsum dolor sit amet,,9.3
Bob,2024-01-22,Bob Workout,1h,Deadlift (Barbell),1,78.76,5,0,0,Lorem ipsum dolor sit amet,,7.6
Bob,2024-01-23,Bob Workout,1h,Deadlift (Barbell),1,78.85,5,0,0,Lorem ipsum dolor sit amet,,7.3
Bob,2024-01-24,Bob Workout,1h,Deadlift (Barbell),1,79.14,7,0,0,Lorem ipsum dolor sit amet,,6.8
Bob,2024-01-25,Bob Workout,1h,Deadlift (Barbell),1,79.38,10,0,0,Lorem ipsum dolor sit amet,,6.2
Bob,2024-01-26,Bob Workout,1h,Deadlift (Barbell),1,79.73,8,0,0,Lorem ipsum dolor sit amet,,6.8
Bob,2024-01-27,Bob Workout,1h,Deadlift (Barbell),1,80.03,5,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-01-28,Bob Workout,1h,Deadlift (Barbell),1,80.27,6,0,0,Lorem ipsum dolor sit amet,,7.3
Bob,2024-01-29,Bob Workout,1h,Deadlift (Barbell),1,80.51,8,0,0,Lorem ipsum dolor sit amet,,7.8
Bob,2024-01-30,Bob Workout,1h,Deadlift (Barbell),1,80.89,10,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-01-31,Bob Workout,1h,Deadlift (Barbell),1,81.27,8,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-02-01,Bob Workout,1h,Deadlift (Barbell),1,81.56,8,0,0,Lorem ipsum dolor sit amet,,6.8
Bob,2024-02-02,Bob Workout,1h,Deadlift (Barbell),1,81.91,7,0,0,Lorem ipsum dolor sit amet,,7.0
Bob,2024-02-03,Bob Workout,1h,Deadlift (Barbell),1,82.21,7,0,0,Lorem ipsum dolor sit amet,,8.6
Bob,2024-02-04,Bob Workout,1h,Deadlift (Barbell),1,82.55,8,0,0,Lorem ipsum dolor sit amet,,7.3
Bob,2024-02-05,Bob Workout,1h,Deadlift (Barbell),1,82.79,8,0,0,Lorem ipsum dolor sit amet,,9.1
Bob,2024-02-06,Bob Workout,1h,Deadlift (Barbell),1,83.06,10,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-02-07,Bob Workout,1h,Deadlift (Barbell),1,83.28,10,0,0,Lorem ipsum dolor sit amet,,9.1
Bob,2024-02-08,Bob Workout,1h,Deadlift (Barbell),1,83.54,6,0,0,Lorem ipsum dolor sit amet,,6.7
Bob,2024-02-09,Bob Workout,1h,Deadlift (Barbell),1,83.71,9,0,0,Lorem ipsum dolor sit amet,,9.3
Bob,2024-02-10,Bob Workout,1h,Deadlift (Barbell),1,83.9,10,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-02-11,Bob Workout,1h,Deadlift (Barbell),1,84.04,9,0,0,Lorem ipsum dolor sit amet,,6.4
Bob,2024-02-12,Bob Workout,1h,Deadlift (Barbell),1,84.05,8,0,0,Lorem ipsum dolor sit amet,,8.7
Bob,2024-02-13,Bob Workout,1h,Deadlift (Barbell),1,83.95,7,0,0,Lorem ipsum dolor sit amet,,8.1
Bob,2024-02-14,Bob Workout,1h,Deadlift (Barbell),1,84.17,8,0,0,Lorem ipsum dolor sit amet,,8.5
Bob,2024-02-15,Bob Workout,1h,Deadlift (Barbell),1,84.14,9,0,0,Lorem ipsum dolor sit amet,,9.1
Bob,2024-02-16,Bob Workout,1h,Deadlift (Barbell),1,84.58,9,0,0,Lorem ipsum dolor sit amet,,6.4
Bob,2024-02-17,Bob Workout,1h,Deadlift (Barbell),1,84.64,10,0,0,Lorem ipsum dolor sit amet,,6.9
Bob,2024-02-18,Bob Workout,1h,Deadlift (Barbell),1,84.95,8,0,0,Lorem ipsum dolor sit amet,,6.2
Bob,2024-02-19,Bob Workout,1h,Deadlift (Barbell),1,85.03,8,0,0,Lorem ipsum dolor sit amet,,8.9
Bob,2024-02-20,Bob Workout,1h,Deadlift (Barbell),1,85.38,7,0,0,Lorem ipsum dolor sit amet,,9.5
Bob,2024-02-21,Bob Workout,1h,Deadlift (Barbell),1,85.64,8,0,0,Lorem ipsum dolor sit amet,,7.1
Bob,2024-02-22,Bob Workout,1h,Deadlift (Barbell),1,85.97,6,0,0,Lorem ipsum dolor sit amet,,6.2
Bob,2024-02-23,Bob Workout,1h,Deadlift (Barbell),1,86.16,8,0,0,Lorem ipsum dolor sit amet,,8.0
Bob,2024-02-24,Bob Workout,1h,Deadlift (Barbell),1,86.52,6,0,0,Lorem ipsum dolor sit amet,,7.2
Bob,2024-02-25,Bob Workout,1h,Deadlift (Barbell),1,86.97,9,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-02-26,Bob Workout,1h,Deadlift (Barbell),1,87.19,8,0,0,Lorem ipsum dolor sit amet,,8.7
Bob,2024-02-27,Bob Workout,1h,Deadlift (Barbell),1,87.4,10,0,0,Lorem ipsum dolor sit amet,,6.4
Bob,2024-02-28,Bob Workout,1h,Deadlift (Barbell),1,87.68,5,0,0,Lorem ipsum dolor sit amet,,7.6
Bob,2024-02-29,Bob Workout,1h,Deadlift (Barbell),1,87.72,10,0,0,Lorem ipsum dolor sit amet,,8.0
Bob,2024-03-01,Bob Workout,1h,Deadlift (Barbell),1,88.2,10,0,0,Lorem ipsum dolor sit amet,,9.2
Bob,2024-03-02,Bob Workout,1h,Deadlift (Barbell),1,88.78,8,0,0,Lorem ipsum dolor sit amet,,10.0
Bob,2024-03-03,Bob Workout,1h,Deadlift (Barbell),1,89.16,7,0,0,Lorem ipsum dolor sit amet,,9.2
Bob,2024-03-04,Bob Workout,1h,Deadlift (Barbell),1,89.66,8,0,0,Lorem ipsum dolor sit amet,,7.4
Bob,2024-03-05,Bob Workout,1h,Deadlift (Barbell),1,89.96,10,0,0,Lorem ipsum dolor sit amet,,6.4
Bob,2024-03-06,Bob Workout,1h,Deadlift (Barbell),1,90.18,8,0,0,Lorem ipsum dolor sit amet,,6.2
Bob,2024-03-07,Bob Workout,1h,Deadlift (Barbell),1,90.5,10,0,0,Lorem ipsum dolor sit amet,,6.1
Bob,2024-03-08,Bob Workout,1h,Deadlift (Barbell),1,90.85,5,0,0,Lorem ipsum dolor sit amet,,8.3
Bob,2024-03-09,Bob Workout,1h,Deadlift (Barbell),1,91.37,5,0,0,Lorem ipsum dolor sit amet,,8.5
Bob,2024-03-10,Bob Workout,1h,Deadlift (Barbell),1,91.84,6,0,0,Lorem ipsum dolor sit amet,,7.4
Bob,2024-03-11,Bob Workout,1h,Deadlift (Barbell),1,92.15,6,0,0,Lorem ipsum dolor sit amet,,6.5
Bob,2024-03-12,Bob Workout,1h,Deadlift (Barbell),1,92.63,9,0,0,Lorem ipsum dolor sit amet,,9.0
Bob,2024-03-13,Bob Workout,1h,Deadlift (Barbell),1,93.04,9,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-03-14,Bob Workout,1h,Deadlift (Barbell),1,93.43,8,0,0,Lorem ipsum dolor sit amet,,7.0
Bob,2024-03-15,Bob Workout,1h,Deadlift (Barbell),1,93.99,7,0,0,Lorem ipsum dolor sit amet,,6.4
Bob,2024-03-16,Bob Workout,1h,Deadlift (Barbell),1,94.44,7,0,0,Lorem ipsum dolor sit amet,,7.3
Bob,2024-03-17,Bob Workout,1h,Deadlift (Barbell),1,94.62,6,0,0,Lorem ipsum dolor sit amet,,9.1
Bob,2024-03-18,Bob Workout,1h,Deadlift (Barbell),1,95.01,9,0,0,Lorem ipsum dolor sit amet,,9.7
Bob,2024-03-19,Bob Workout,1h,Deadlift (Barbell),1,95.11,10,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-03-20,Bob Workout,1h,Deadlift (Barbell),1,95.42,5,0,0,Lorem ipsum dolor sit amet,,8.6
Bob,2024-03-21,Bob Workout,1h,Deadlift (Barbell),1,96.0,7,0,0,Lorem ipsum dolor sit amet,,7.9
Bob,2024-03-22,Bob Workout,1h,Deadlift (Barbell),1,96.34,8,0,0,Lorem ipsum dolor sit amet,,9.2
Bob,2024-03-23,Bob Workout,1h,Deadlift (Barbell),1,96.49,9,0,0,Lorem ipsum dolor sit amet,,9.9
Bob,2024-03-24,Bob Workout,1h,Deadlift (Barbell),1,97.06,8,0,0,Lorem ipsum dolor sit amet,,6.1
Bob,2024-03-25,Bob Workout,1h,Deadlift (Barbell),1,97.28,8,0,0,Lorem ipsum dolor sit amet,,8.3
Bob,2024-03-26,Bob Workout,1h,Deadlift (Barbell),1,97.53,10,0,0,Lorem ipsum dolor sit amet,,9.0
Bob,2024-03-27,Bob Workout,1h,Deadlift (Barbell),1,97.67,9,0,0,Lorem ipsum dolor sit amet,,8.7
Bob,2024-03-28,Bob Workout,1h,Deadlift (Barbell),1,97.9,6,0,0,Lorem ipsum dolor sit amet,,7.2
Bob,2024-03-29,Bob Workout,1h,Deadlift (Barbell),1,98.64,10,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-03-30,Bob Workout,1h,Deadlift (Barbell),1,99.12,7,0,0,Lorem ipsum dolor sit amet,,9.2
Bob,2024-01-01,Bob Workout,1h,Squat (Barbell),1,93.01,5,0,0,Lorem ipsum dolor sit amet,,9.4
Bob,2024-01-02,Bob Workout,1h,Squat (Barbell),1,93.24,9,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-01-03,Bob Workout,1h,Squat (Barbell),1,93.71,7,0,0,Lorem ipsum dolor sit amet,,6.1
Bob,2024-01-04,Bob Workout,1h,Squat (Barbell),1,94.04,6,0,0,Lorem ipsum dolor sit amet,,6.8
Bob,2024-01-05,Bob Workout,1h,Squat (Barbell),1,94.63,7,0,0,Lorem ipsum dolor sit amet,,9.9
Bob,2024-01-06,Bob Workout,1h,Squat (Barbell),1,95.16,9,0,0,Lorem ipsum dolor sit amet,,7.4
Bob,2024-01-07,Bob Workout,1h,Squat (Barbell),1,95.51,10,0,0,Lorem ipsum dolor sit amet,,6.3
Bob,2024-01-08,Bob Workout,1h,Squat (Barbell),1,96.04,8,0,0,Lorem ipsum dolor sit amet,,6.0
Bob,2024-01-09,Bob Workout,1h,Squat (Barbell),1,96.35,5,0,0,Lorem ipsum dolor sit amet,,6.5
Bob,2024-01-10,Bob Workout,1h,Squat (Barbell),1,96.95,7,0,0,Lorem ipsum dolor sit amet,,9.1
Bob,2024-01-11,Bob Workout,1h,Squat (Barbell),1,97.41,7,0,0,Lorem ipsum dolor sit amet,,6.2
Bob,2024-01-12,Bob Workout,1h,Squat (Barbell),1,97.73,9,0,0,Lorem ipsum dolor sit amet,,8.3
Bob,2024-01-13,Bob Workout,1h,Squat (Barbell),1,98.39,10,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-01-14,Bob Workout,1h,Squat (Barbell),1,98.89,10,0,0,Lorem ipsum dolor sit amet,,7.0
Bob,2024-01-15,Bob Workout,1h,Squat (Barbell),1,99.4,8,0,0,Lorem ipsum dolor sit amet,,8.7
Bob,2024-01-16,Bob Workout,1h,Squat (Barbell),1,99.96,10,0,0,Lorem ipsum dolor sit amet,,9.5
Bob,2024-01-17,Bob Workout,1h,Squat (Barbell),1,100.47,5,0,0,Lorem ipsum dolor sit amet,,6.3
Bob,2024-01-18,Bob Workout,1h,Squat (Barbell),1,100.81,10,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-01-19,Bob Workout,1h,Squat (Barbell),1,101.29,7,0,0,Lorem ipsum dolor sit amet,,6.5
Bob,2024-01-20,Bob Workout,1h,Squat (Barbell),1,101.62,10,0,0,Lorem ipsum dolor sit amet,,6.9
Bob,2024-01-21,Bob Workout,1h,Squat (Barbell),1,102.05,5,0,0,Lorem ipsum dolor sit amet,,7.0
Bob,2024-01-22,Bob Workout,1h,Squat (Barbell),1,102.38,10,0,0,Lorem ipsum dolor sit amet,,6.5
Bob,2024-01-23,Bob Workout,1h,Squat (Barbell),1,102.94,10,0,0,Lorem ipsum dolor sit amet,,7.2
Bob,2024-01-24,Bob Workout,1h,Squat (Barbell),1,103.5,6,0,0,Lorem ipsum dolor sit amet,,8.0
Bob,2024-01-25,Bob Workout,1h,Squat (Barbell),1,103.96,8,0,0,Lorem ipsum dolor sit amet,,7.7
Bob,2024-01-26,Bob Workout,1h,Squat (Barbell),1,104.39,9,0,0,Lorem ipsum dolor sit amet,,9.1
Bob,2024-01-27,Bob Workout,1h,Squat (Barbell),1,104.96,7,0,0,Lorem ipsum dolor sit amet,,6.7
Bob,2024-01-28,Bob Workout,1h,Squat (Barbell),1,105.31,6,0,0,Lorem ipsum dolor sit amet,,7.7
Bob,2024-01-29,Bob Workout,1h,Squat (Barbell),1,105.81,10,0,0,Lorem ipsum dolor sit amet,,8.6
Bob,2024-01-30,Bob Workout,1h,Squat (Barbell),1,106.18,7,0,0,Lorem ipsum dolor sit amet,,6.2
Bob,2024-01-31,Bob Workout,1h,Squat (Barbell),1,106.58,9,0,0,Lorem ipsum dolor sit amet,,7.8
Bob,2024-02-01,Bob Workout,1h,Squat (Barbell),1,107.22,6,0,0,Lorem ipsum dolor sit amet,,6.7
Bob,2024-02-02,Bob Workout,1h,Squat (Barbell),1,107.58,5,0,0,Lorem ipsum dolor sit amet,,7.2
Bob,2024-02-03,Bob Workout,1h,Squat (Barbell),1,108.17,9,0,0,Lorem ipsum dolor sit amet,,8.2
Bob,2024-02-04,Bob Workout,1h,Squat (Barbell),1,108.52,9,0,0,Lorem ipsum dolor sit amet,,8.4
Bob,2024-02-05,Bob Workout,1h,Squat (Barbell),1,109.09,7,0,0,Lorem ipsum dolor sit amet,,7.5
Bob,2024-02-06,Bob Workout,1h,Squat (Barbell),1,109.53,8,0,0,Lorem ipsum dolor sit amet,,9.0
Bob,2024-02-07,Bob Workout,1h,Squat (Barbell),1,110.19,9,0,0,Lorem ipsum dolor sit amet,,8.9
Bob,2024-02-08,Bob Workout,1h,Squat (Barbell),1,110.76,6,0,0,Lorem ipsum dolor sit amet,,9.6
Bob,2024-02-09,Bob Workout,1h,Squat (Barbell),1,111.32,10,0,0,Lorem ipsum dolor sit amet,,10.0
Bob,2024-02-10,Bob Workout,1h,Squat (Barbell),1,112.02,9,0,0,Lorem ipsum dolor sit amet,,8.6
Bob,2024-02-11,Bob Workout,1h,Squat (Barbell),1,112.5,7,0,0,Lorem ipsum dolor sit amet,,9.9
Bob,2024-02-12,Bob Workout,1h,Squat (Barbell),1,113.02,10,0,0,Lorem ipsum dolor sit amet,,8.7
Bob,2024-02-13,Bob Workout,1h,Squat (Barbell),1,113.45,6,0,0,Lorem ipsum dolor sit amet,,8.2
Bob,2024-02-14,Bob Workout,1h,Squat (Barbell),1,114.01,6,0,0,Lorem ipsum dolor sit amet,,7.6
Bob,2024-02-15,Bob Workout,1h,Squat (Barbell),1,114.41,9,0,0,Lorem ipsum dolor sit amet,,6.2
Bob,2024-02-16,Bob Workout,1h,Squat (Barbell),1,114.93,10,0,0,Lorem ipsum dolor sit amet,,7.4
Bob,2024-02-17,Bob Workout,1h,Squat (Barbell),1,115.78,7,0,0,Lorem ipsum dolor sit amet,,8.5
Bob,2024-02-18,Bob Workout,1h,Squat (Barbell),1,116.24,5,0,0,Lorem ipsum dolor sit amet,,6.5
Bob,2024-02-19,Bob Workout,1h,Squat (Barbell),1,116.84,6,0,0,Lorem ipsum dolor sit amet,,9.2
Bob,2024-02-20,Bob Workout,1h,Squat (Barbell),1,117.14,5,0,0,Lorem ipsum dolor sit amet,,8.5
Bob,2024-02-21,Bob Workout,1h,Squat (Barbell),1,117.88,10,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-02-22,Bob Workout,1h,Squat (Barbell),1,118.53,7,0,0,Lorem ipsum dolor sit amet,,6.7
Bob,2024-02-23,Bob Workout,1h,Squat (Barbell),1,119.29,9,0,0,Lorem ipsum dolor sit amet,,9.1
Bob,2024-02-24,Bob Workout,1h,Squat (Barbell),1,119.81,6,0,0,Lorem ipsum dolor sit amet,,9.8
Bob,2024-02-25,Bob Workout,1h,Squat (Barbell),1,120.38,5,0,0,Lorem ipsum dolor sit amet,,9.5
Bob,2024-02-26,Bob Workout,1h,Squat (Barbell),1,120.95,8,0,0,Lorem ipsum dolor sit amet,,8.1
Bob,2024-02-27,Bob Workout,1h,Squat (Barbell),1,121.38,10,0,0,Lorem ipsum dolor sit amet,,9.9
Bob,2024-02-28,Bob Workout,1h,Squat (Barbell),1,121.99,5,0,0,Lorem ipsum dolor sit amet,,9.3
Bob,2024-02-29,Bob Workout,1h,Squat (Barbell),1,122.66,8,0,0,Lorem ipsum dolor sit amet,,8.6
Bob,2024-03-01,Bob Workout,1h,Squat (Barbell),1,123.26,9,0,0,Lorem ipsum dolor sit amet,,7.0
Bob,2024-03-02,Bob Workout,1h,Squat (Barbell),1,123.59,9,0,0,Lorem ipsum dolor sit amet,,8.9
Bob,2024-03-03,Bob Workout,1h,Squat (Barbell),1,124.35,6,0,0,Lorem ipsum dolor sit amet,,8.2
Bob,2024-03-04,Bob Workout,1h,Squat (Barbell),1,125.07,7,0,0,Lorem ipsum dolor sit amet,,8.6
Bob,2024-03-05,Bob Workout,1h,Squat (Barbell),1,125.57,5,0,0,Lorem ipsum dolor sit amet,,8.3
Bob,2024-03-06,Bob Workout,1h,Squat (Barbell),1,126.59,6,0,0,Lorem ipsum dolor sit amet,,9.1
Bob,2024-03-07,Bob Workout,1h,Squat (Barbell),1,127.46,9,0,0,Lorem ipsum dolor sit amet,,8.9
Bob,2024-03-08,Bob Workout,1h,Squat (Barbell),1,128.11,8,0,0,Lorem ipsum dolor sit amet,,7.7
Bob,2024-03-09,Bob Workout,1h,Squat (Barbell),1,128.84,6,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-03-10,Bob Workout,1h,Squat (Barbell),1,129.64,7,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-03-11,Bob Workout,1h,Squat (Barbell),1,130.44,10,0,0,Lorem ipsum dolor sit amet,,9.5
Bob,2024-03-12,Bob Workout,1h,Squat (Barbell),1,131.32,8,0,0,Lorem ipsum dolor sit amet,,8.8
Bob,2024-03-13,Bob Workout,1h,Squat (Barbell),1,132.26,9,0,0,Lorem ipsum dolor sit amet,,9.7
Bob,2024-03-14,Bob Workout,1h,Squat (Barbell),1,133.23,8,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-03-15,Bob Workout,1h,Squat (Barbell),1,134.0,7,0,0,Lorem ipsum dolor sit amet,,6.0
Bob,2024-03-16,Bob Workout,1h,Squat (Barbell),1,134.75,10,0,0,Lorem ipsum dolor sit amet,,7.0
Bob,2024-03-17,Bob Workout,1h,Squat (Barbell),1,135.37,10,0,0,Lorem ipsum dolor sit amet,,6.8
Bob,2024-03-18,Bob Workout,1h,Squat (Barbell),1,135.76,6,0,0,Lorem ipsum dolor sit amet,,7.5
Bob,2024-03-19,Bob Workout,1h,Squat (Barbell),1,136.34,5,0,0,Lorem ipsum dolor sit amet,,7.5
Bob,2024-03-20,Bob Workout,1h,Squat (Barbell),1,136.88,9,0,0,Lorem ipsum dolor sit amet,,9.1
Bob,2024-03-21,Bob Workout,1h,Squat (Barbell),1,137.75,10,0,0,Lorem ipsum dolor sit amet,,6.1
Bob,2024-03-22,Bob Workout,1h,Squat (Barbell),1,138.38,8,0,0,Lorem ipsum dolor sit amet,,7.1
Bob,2024-03-23,Bob Workout,1h,Squat (Barbell),1,138.57,9,0,0,Lorem ipsum dolor sit amet,,6.3
